tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
90,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.19973196106496743,0.05,0.9928125,1.0,0.3116809888898443,0.5227592735793982,13.926957710288569,17.774658766078357,0.7089613835173522,False
91,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.1617295645556674,0.05,0.9928125,1.0,0.33777032881836233,0.5497193535679312,14.794369780751992,18.528684123079362,0.7186397722903344,False
92,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.1336511191656904,0.05,0.991015625,1.0,0.36197926329223107,0.5917131519626734,15.645998792278029,19.572460478132143,0.7279955629042177,False
93,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.10587008600878614,0.05,0.9928125,1.0,0.39004213533073984,0.6334373135167471,16.542576630903383,20.608687001646206,0.7372087358279811,False
94,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.07950417603094408,0.05,0.9784375,1.0,0.3971720474763105,0.6780791414314891,17.25792383529687,21.72660818325898,0.7458534210202314,False
95,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.06017997695068187,0.05,0.9795262862728914,1.0,0.40838211822953446,0.7027613826810283,18.027149232623486,22.602340423923515,0.7543390907319403,False
96,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.052604561248875824,0.05,0.9793583914420738,1.0,0.419306672486497,0.7439879322695239,18.780504317108274,23.624633812401388,0.7624343878580979,False
97,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.05036949296795146,0.05,0.9757165433419506,1.0,0.4259566322677349,0.7908391970187083,19.515236185422044,24.80441922537855,0.7703872362417652,False
98,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9866356884244718,1.0,0.44773292147357496,0.8384484629732959,20.360979546291798,26.005428672106998,0.7780765918099435,False
99,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9748288930477325,1.0,0.4508712960041815,0.8746939521773714,21.047272908508262,26.888252369821114,0.7853695927348028,False
100,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9691600421687859,1.0,0.4464037888351171,0.8530232605380158,21.678489966031204,26.829080363736242,0.7923230323634199,False
101,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9734199721210041,1.0,0.4486544107452973,0.891531149788285,22.342582553106592,27.616871287991557,0.7988567720134419,False
102,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9808550711475039,1.0,0.46148612543074574,0.9419773946823803,23.094173228536754,28.806709617867853,0.8053283220453726,False
103,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9754767937848572,1.0,0.4673383051546598,0.8791958801535801,23.80530053999193,29.833586353154953,0.8117504081969654,False
104,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9769858607251933,1.0,0.475059035655549,0.920600545676846,24.51753352136153,30.860866987806396,0.8178019741500915,False
105,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9811385972170179,1.0,0.48817414409913606,0.9621082114354831,25.276517206951734,31.891031629048232,0.8237496308632273,False
106,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9903447893123841,1.0,0.5131242492254193,0.9988942814087327,26.106093333710678,32.82511831772803,0.8294038616008232,False
107,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.976640625,1.0,0.517632338103086,1.0,26.795445192283196,33.79519949914847,0.8349786206308462,False
108,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9753849073660859,1.0,0.522258876632886,0.9620916886901388,27.488213647197064,34.636987188989956,0.8402858428414723,False
109,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.973202877278754,1.0,0.5241888595380657,1.0,28.14562131118027,35.77367541336674,0.84528860056003,False
110,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.049999999999999996,0.05,0.9670291641035329,1.0,0.515890424532,0.9669261974059332,28.737472564896002,35.49141877221092,0.8501583231375311,False
