tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
99,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.7051565204318153,0.9069181541675575,22.78499251706715,27.14633705038772,0.543066901130425,False
100,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.7440637899708833,0.9555282612000554,23.74234606416105,28.524228349395784,0.543066901130425,False
101,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.7836646824953518,1.0,24.71967196343267,29.67264518533048,0.543066901130425,False
102,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.8185797098191836,1.0,25.695970871686676,30.81460209764241,0.543066901130425,False
103,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.842307507596108,1.0,26.663564918390477,32.0795708194639,0.543066901130425,False
104,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.8609592370356389,1.0,27.620253411727493,33.08630802726318,0.543066901130425,False
105,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.8786517067776637,1.0,28.58414506683581,34.14059505137527,0.543066901130425,False
106,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.8966010058381358,1.0,29.53582741991619,35.18341511998004,0.543066901130425,False
107,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9136815185894895,1.0,30.459926972386175,36.092011980039636,0.543066901130425,False
108,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9307725092801075,1.0,31.373856972735737,37.230622124817664,0.543066901130425,False
109,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.948010392987785,1.0,32.2850374686554,38.325173350778634,0.543066901130425,False
110,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.964664137662446,1.0,33.183052886697254,39.16021085685246,0.543066901130425,False
111,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9801746992004066,1.0,34.09614246016427,40.169597602285286,0.543066901130425,False
112,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9912395727449992,1.0,34.9915280769181,41.2546522377093,0.543066901130425,False
113,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9971773084375191,1.0,35.8761329161741,42.29569882245688,0.543066901130425,False
114,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.9991762779338763,1.0,36.74945938044906,43.27572403486574,0.543066901130425,False
115,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,37.58804644078279,44.220059359169966,0.543066901130425,False
116,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,38.435857998045286,45.148206330276196,0.543066901130425,False
117,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,39.27216595347998,46.156303439715515,0.543066901130425,False
118,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,40.12877823657777,47.50031163603255,0.543066901130425,False
119,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,40.94773641625972,48.25541400235839,0.543066901130425,False
120,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,41.74575309050613,49.19739254944015,0.543066901130425,False
121,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,42.54154808541742,50.1193765085161,0.543066901130425,False
122,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,43.32072274582882,51.100049898363345,0.543066901130425,False
123,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,44.085967069007125,51.81740604061403,0.543066901130425,False
124,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,44.843962268480624,52.71992352868977,0.543066901130425,False
125,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,45.59249600253516,53.624041292415505,0.543066901130425,False
126,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050151268750301,0.05,1.0,1.0,1.0,1.0,45.82724600253517,53.85879129241551,0.543066901130425,False
127,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050101791637923276,0.05,1.0,1.0,1.0,1.0,46.061980119316395,54.093541292415516,0.543066901130425,False
128,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050637442616133635,0.05,1.0,1.0,1.0,1.0,46.29671943119442,54.32829129241552,0.543066901130425,False
129,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.050206179064295774,0.05,1.0,1.0,1.0,1.0,46.531402499719725,54.56304129241553,0.543066901130425,False
130,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05016445371657417,0.05,1.0,1.0,1.0,1.0,46.76613085091798,54.79779129241553,0.543066901130425,False
131,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05004267372151083,0.05,1.0,1.0,1.0,1.0,47.00086358327775,55.03254129241554,0.543066901130425,False
132,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.05010373080529896,0.05,1.0,1.0,1.0,1.0,47.235609102537,55.26729129241554,0.543066901130425,False
