tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
117,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9765305471072377,1.0,0.5267712662431361,1.0,33.09865453543371,42.311280628955295,0.877273190400707,False
118,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9750396344143203,1.0,0.5258360297071809,1.0,33.681381264947944,43.27511758625352,0.880440061980446,False
119,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9716936239587317,1.0,0.5209578925952563,1.0,34.236139122333,43.48541447157437,0.8835501591635407,False
120,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9828027672618609,1.0,0.5334322828189606,0.9227400056253049,34.888358813503636,44.423610612000786,0.8863307276057557,False
121,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9795288029367089,1.0,0.53834065378742,0.9566268684386003,35.46870092999669,45.15691691778064,0.8889859984403488,False
122,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9777670073783162,1.0,0.542756979004142,0.9904705398320891,36.03576340801853,46.10993417819823,0.8914343189147463,False
123,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9660929318495053,1.0,0.5311681459606783,1.0,36.48585809474646,46.852015901918975,0.893724300461523,False
124,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9596359414424791,1.0,0.5136696406309207,1.0,36.92348299876288,47.66981204776869,0.8960119010964815,False
125,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9766165751077956,1.0,0.5172738043771072,1.0,37.47713733453958,48.405851836365414,0.8978464454603226,False
126,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05086023761746164,0.05,0.9624523306981291,1.0,0.49902299892861635,1.0,37.49065031256545,48.64060183636542,0.8961615249566701,False
127,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.051662124069568605,0.05,0.9601379621175749,1.0,0.4955584097812759,1.0,37.608486046983174,48.875351836365425,0.8943888794650381,False
128,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.051641885707469234,0.05,0.9478228517287561,1.0,0.47704698551766966,1.0,37.61786963486409,49.11010183636543,0.8926498149433326,False
129,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.052587357735472656,0.05,0.946265246595421,1.0,0.4687728889991378,1.0,37.69617472127971,48.19485183636544,0.8908432493824334,False
130,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05336055699427106,0.05,0.952177324430409,1.0,0.46836934251223517,0.9573406533194847,37.82791295790039,48.40200183636544,0.8890789178681497,False
131,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05375105640608669,0.05,0.9534467658123471,1.0,0.46323933502836406,0.8753424341801223,37.925051407279284,48.61427819944891,0.8874301657406731,False
132,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05168898189913747,0.05,0.9464910016400312,1.0,0.4481200707344274,0.8877895359474677,37.95057852015162,47.681984292846124,0.885846868095095,False
133,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05185037972617545,0.05,0.9356967782579637,1.0,0.4279405430832033,0.9005572377148131,37.93871526744582,47.87791899873861,0.8842446783324522,False
134,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.054668308358038126,0.05,0.9320636187869562,1.0,0.4176069911437436,0.8878648552052251,37.99611945435649,48.07934820003639,0.8825858164083935,False
135,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.055644400616514524,0.05,0.933290064480125,1.0,0.41217185225631636,0.9006363800941711,38.08829330048776,47.136246987419426,0.8809437064711945,False
136,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05542565086693138,0.05,0.9330584471375718,1.0,0.4042363139479408,0.9137281800124923,38.16269025389826,47.32106504923477,0.8793664085089175,False
137,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05533620666279155,0.05,0.9387104423358057,1.0,0.40380147049226206,0.9268281800124923,38.29096083787026,47.51028060111159,0.877837267908008,False
138,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.055066634671722674,0.05,0.9438182078807003,1.0,0.4034473649650331,0.9399281800124923,38.42059729233126,47.704651809281266,0.8764135797583097,False
139,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.055639573151715874,0.05,0.946323725819793,1.0,0.40066962045127186,0.9530281800124923,38.533519165582106,47.9043830498213,0.8750865272848507,False
140,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.0551497892170747,0.05,0.945496140739132,1.0,0.3954166402960181,0.9661281800124923,38.629013454597924,48.139133049821304,0.8738269956699334,False
141,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.056011487791629046,0.05,0.9543879059054912,1.0,0.4026608900604586,0.9792281800124923,38.81420430050753,48.37388304982131,0.872599493215887,False
