tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
95,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.07252106967438586,0.05,1.0,1.0,0.5402677993053295,0.7490978562232492,18.888318367548784,23.57525107191466,0.7543374217957911,False
96,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.054633603215416694,0.05,1.0,1.0,0.5795834257410464,0.7940104781650889,19.86609181454893,24.76030919111338,0.7628028254362968,False
97,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.05041225724540909,0.05,1.0,1.0,0.6181073977707249,0.8361866044398226,20.81456183906288,25.775969839724972,0.7707746103998466,False
98,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.6567899713913414,0.8836375354143875,21.76578839108106,27.005766794093738,0.7785078217172583,False
99,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.6952201790704065,0.923868898794084,22.709784206094874,27.929838080150393,0.7859416129581189,False
100,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.7345103013251193,0.9674197376754756,23.677857629226835,29.0875684574042,0.7933095057944017,False
101,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.7726970884284584,1.0,24.6246804878836,30.196913560898565,0.8002898363136722,False
102,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.8084977692333712,1.0,25.608285157921458,31.338784025359463,0.8073095234804765,False
103,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.8344483610986602,1.0,26.541065118962617,32.40941693697825,0.8137415470222524,False
104,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.8544823999234408,1.0,27.495316098745175,33.636749258592005,0.820121110230273,False
105,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.8716105359098458,1.0,28.45006846907272,34.79430154678143,0.8263001087766724,False
106,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.8891717371868457,1.0,29.38558718868572,35.724235044219206,0.8321439961501975,False
107,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9063988149528646,1.0,30.312649387642935,36.74177421146453,0.8377404754087998,False
108,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.922925498058544,1.0,31.233505199241428,37.890961994538955,0.8431135359928502,False
109,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9403279865555181,1.0,32.15438838293632,38.93430121588979,0.8483148541531853,False
110,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.957100845643913,1.0,33.05431027823528,40.05673954077453,0.8532000066438474,False
111,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9733901924208648,1.0,33.9444345004776,40.900782605807635,0.8578588508758325,False
112,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9880223307715691,1.0,34.84133654828205,41.91269127850413,0.8624170251321233,False
113,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9969453872011551,1.0,35.7326554065196,42.95800784805416,0.866789457886735,False
114,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,0.9999671720753821,1.0,36.5970119455464,43.881526748258125,0.8708293847988366,False
115,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,37.4795568227141,44.94154979120255,0.8748699507507574,False
116,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,38.337141944332075,45.9584385732878,0.8786029346240044,False
117,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,39.15822740959629,47.036928922376156,0.8819557511822091,False
118,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.049999999999999996,0.05,1.0,1.0,1.0,1.0,39.979370081541425,47.94921854662255,0.8852016862297009,False
