tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
75,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9096471107021531,0.8335914034825114,0.30216279028952453,0.4641175933171911,0.026136291837866733,0.06565336060289667,2.8119237505212706,3.9338558277565743,0.5768272287756815,True
76,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.8846498512350183,0.7902990679473793,0.35787011409721875,0.5291184319585119,0.034844657637286086,0.07813211678165655,3.372319927729442,4.566623030816068,0.5828374571732007,True
77,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.8551971494117859,0.7526838767355019,0.41719865850609766,0.5939313734453194,0.04526901198433479,0.09278168402481302,3.9627808827468005,5.227115982523043,0.589312933699014,True
78,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.8227746601573556,0.7080845536016691,0.47936624261420746,0.6799594555520384,0.057299460580316305,0.11145734637820816,4.577442909956659,6.003664918936218,0.5962235496189683,True
79,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.790521760166927,0.6643089302503048,0.5442144778803488,0.7530268676627723,0.07094569864206793,0.13251546931957053,5.214960996211129,6.762955334301195,0.6035670693669004,True
80,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.7504083194538225,0.6026438772275701,0.6148704995769352,0.8555141224379417,0.08699993329764871,0.15686820823306716,5.897177148236183,7.6567912968782466,0.6115079926556151,True
81,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.7054055680986137,0.5502918972687327,0.6905080160506697,0.9882576828365758,0.10536938442373976,0.1929459342499489,6.617474383293112,8.804509029793822,0.6200221646628414,False
82,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.6572796764818715,0.4950546675638103,0.762537579819454,1.0,0.1255298786348571,0.2285142566848717,7.358467824436043,9.887702875032579,0.6290046719965737,False
83,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.6081595504620848,0.4304076744158609,0.8131765683897649,1.0,0.14800399180390422,0.26115852030242487,8.134091871953071,10.862614148561255,0.6385078225365276,False
84,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.5544369745038764,0.36223001517350756,0.8486246675828043,1.0,0.1726163837707363,0.2917083322371108,8.942291669263499,11.75059796911962,0.6483222962827949,False
85,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.5025336285627962,0.3083905922083221,0.8825452578948735,1.0,0.19805840048067647,0.32046971549451253,9.746897540496283,12.568744592056655,0.6580504568585437,False
86,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.44820411027498314,0.19083281295769755,0.9162244660063835,1.0,0.22323947676360695,0.3553743378568596,10.570362965014873,13.60369563216227,0.6679725044153255,False
