step,time_hours,x_m,y_m,corridor_center_y_m,corridor_error_m,vx_m_s,vy_m_s,speed_m_s,distance_to_earth_m,distance_to_moon_m,boundary_pressure,status
448,74.66666666666667,512541.0847168106,141504.36013179607,117287.55653206029,24216.80359973578,1204.922215293296,332.65966856938996,1250.0,531715.9462147001,383887484.9951704,0.16674650477903527,STABLE_CORRIDOR
449,74.83333333333333,-210412.2432889631,-58091.445248417585,0.0,-58091.445248417585,-1204.9222133429562,-332.6596756336894,1250.0,218284.05378529988,384610416.6303464,0.16624818942553463,STABLE_CORRIDOR
450,75.0,512541.0818663228,141504.37045651002,117287.55587977153,24216.814576738485,1204.922208592143,332.659692841546,1250.0,531715.9462147001,383887484.99802464,0.16674651216311656,STABLE_CORRIDOR
451,75.16666666666667,-210412.24211875908,-58091.44948699756,0.0,-58091.44948699756,-1204.922206641803,-332.65969990584597,1249.9999999999998,218284.05378529985,384610416.6291769,0.16624819688448117,STABLE_CORRIDOR
452,75.33333333333333,512541.0790158346,141504.38078122464,117287.55522748269,24216.825553741946,1204.9222018909895,332.65971711370366,1250.0,531715.9462147001,383887485.000879,0.1667465195471985,STABLE_CORRIDOR
453,75.5,-210412.24094855494,-58091.453725577885,0.0,-58091.453725577885,-1204.9221999406493,-332.6597241780042,1250.0,218284.0537852999,384610416.62800735,0.16624820434342824,STABLE_CORRIDOR
454,75.66666666666667,512541.0761653461,141504.39110594007,117287.55457519373,24216.83653074634,1204.922195189835,332.65974138586324,1250.0000000000002,531715.9462147002,383887485.0037333,0.1667465269312809,STABLE_CORRIDOR
455,75.83333333333333,-210412.23977835046,-58091.45796415847,0.0,-58091.45796415847,-1204.9221932394942,-332.6597484501642,1249.9999999999998,218284.05378529974,384610416.6268378,0.1662482118023759,STABLE_CORRIDOR
456,76.0,512541.07331485697,141504.4014306562,117287.55392290467,24216.847507751532,1204.922188488679,332.65976565802447,1249.9999999999998,531715.9462147001,383887485.00658756,0.1667465343153639,STABLE_CORRIDOR
457,76.16666666666667,-210412.2386081461,-58091.46220273938,0.0,-58091.46220273938,-1204.9221865383383,-332.65977272232595,1250.0,218284.05378529988,384610416.6256682,0.16624821926132416,STABLE_CORRIDOR
458,76.33333333333333,512541.0704643674,141504.41175537292,117287.55327061548,24216.85848475744,1204.9221817875225,332.6597899301872,1250.0,531715.9462147,383887485.00944185,0.16674654169944747,STABLE_CORRIDOR
459,76.5,-210412.2374379416,-58091.46644132055,0.0,-58091.46644132055,-1204.9221798371816,-332.6597969944891,1250.0,218284.0537853001,384610416.62449867,0.16624822672027284,STABLE_CORRIDOR
460,76.66666666666667,512541.0676138775,141504.42208009015,117287.55261832623,24216.869461763927,1204.922175086365,332.6598142023512,1250.0,531715.9462146999,383887485.01229614,0.16674654908353148,STABLE_CORRIDOR
461,76.83333333333333,-210412.23626773676,-58091.47067990195,0.0,-58091.47067990195,-1204.9221731360237,-332.6598212666535,1250.0,218284.0537853001,384610416.6233291,0.166248234179222,STABLE_CORRIDOR
462,77.0,512541.0647633872,141504.43240480823,117287.5519660369,24216.88043877133,1204.9221683852065,332.65983847451696,1250.0,531715.9462146999,383887485.0151505,0.16674655646761594,STABLE_CORRIDOR
463,77.16666666666667,-210412.23509753193,-58091.4749184837,0.0,-58091.4749184837,-1204.9221664348652,-332.65984553881987,1250.0000000000002,218284.05378530026,384610416.6221595,0.16624824163817173,STABLE_CORRIDOR
464,77.33333333333333,512541.06191289646,141504.44272952704,117287.55131374745,24216.891415779595,1204.9221616840473,332.65986274668455,1250.0,531715.9462146998,383887485.0180048,0.16674656385170095,STABLE_CORRIDOR
465,77.5,-210412.2339273265,-58091.47915706568,0.0,-58091.47915706568,-1204.922159733705,-332.65986981098786,1249.9999999999998,218284.05378530006,384610416.6209899,0.16624824909712202,STABLE_CORRIDOR
466,77.66666666666667,512541.0590624054,141504.4530542467,117287.55066145794,24216.90239278876,1204.9221549828865,332.65988701885396,1250.0,531715.9462146999,383887485.02085906,0.16674657123578657,STABLE_CORRIDOR
467,77.83333333333333,-210412.2327571211,-58091.48339564807,0.0,-58091.48339564807,-1204.9221530325442,-332.65989408315795,1249.9999999999998,218284.05378530003,384610416.61982036,0.16624825655607298,STABLE_CORRIDOR
468,78.0,512541.0562119137,141504.46337896714,117287.55000916829,24216.913369798844,1204.9221482817247,332.65991129102537,1249.9999999999998,531715.9462146998,383887485.02371335,0.16674657861987285,STABLE_CORRIDOR
469,78.16666666666667,-210412.23158691567,-58091.487634230754,0.0,-58091.487634230754,-1204.9221463313822,-332.6599183553298,1249.9999999999998,218284.05378530017,384610416.61865085,0.16624826401502454,STABLE_CORRIDOR
470,78.33333333333333,512541.0533614217,141504.47370368819,117287.54935687853,24216.924346809654,1204.9221415805623,332.65993556319825,1250.0,531715.9462146998,383887485.02656764,0.1667465860039597,STABLE_CORRIDOR
471,78.5,-210412.23041671002,-58091.4918728137,0.0,-58091.4918728137,-1204.9221396302196,-332.65994262750314,1250.0,218284.05378530023,384610416.6174813,0.16624827147397658,STABLE_CORRIDOR
472,78.66666666666667,512541.0505109293,141504.48402841002,117287.54870458874,24216.93532382128,1204.922134879399,332.6599598353729,1250.0000000000002,531715.9462146998,383887485.0294219,0.166746593388047,STABLE_CORRIDOR
473,78.83333333333333,-210412.22924650414,-58091.49611139693,0.0,-58091.49611139693,-1204.9221329290558,-332.65996689967824,1250.0000000000002,218284.05378530026,384610416.61631167,0.1662482789329292,STABLE_CORRIDOR
474,79.0,512541.0476604365,141504.4943531324,117287.54805229881,24216.946300833602,1204.9221281782343,332.6599841075489,1250.0,531715.9462146998,383887485.0322763,0.16674660077213488,STABLE_CORRIDOR
475,79.16666666666667,-210412.22807629802,-58091.50034998037,0.0,-58091.50034998037,-1204.9221262278909,-332.65999117185464,1250.0,218284.0537853002,384610416.61514205,0.1662482863918823,STABLE_CORRIDOR
476,79.33333333333333,512541.0448099432,141504.50467785547,117287.54740000877,24216.957277846697,1204.9221214770687,332.6600083797264,1249.9999999999998,531715.9462146997,383887485.03513056,0.16674660815622322,STABLE_CORRIDOR
477,79.5,-210412.22690609202,-58091.50458856416,0.0,-58091.50458856416,-1204.9221195267253,-332.6600154440327,1250.0,218284.0537853004,384610416.6139726,0.16624829385083587,STABLE_CORRIDOR
478,79.66666666666667,512541.0419594494,141504.5150025792,117287.54674771865,24216.96825486055,1204.9221147759024,332.66003265190557,1250.0,531715.9462146995,383887485.03798485,0.1667466155403121,STABLE_CORRIDOR
479,79.83333333333333,-210412.22573588567,-58091.50882714824,0.0,-58091.50882714824,-1204.9221128255585,-332.6600397162124,1250.0,218284.0537853005,384610416.612803,0.16624830130979,STABLE_CORRIDOR
480,80.0,512541.0391089553,141504.5253273037,117287.54609542842,24216.979231875288,1204.922108074735,332.6600569240866,1250.0,531715.9462146994,383887485.04083914,0.1667466229244015,STABLE_CORRIDOR
481,80.16666666666667,-210412.2245656792,-58091.51306573261,0.0,-58091.51306573261,-1204.922106124391,-332.66006398839386,1250.0,218284.05378530058,384610416.6116334,0.16624830876874472,STABLE_CORRIDOR
482,80.33333333333333,512541.03625846084,141504.53565202886,117287.54544313812,24216.99020889074,1204.9221013735666,332.6600811962691,1250.0,531715.9462146994,383887485.0436934,0.16674663030849146,STABLE_CORRIDOR
483,80.5,-210412.2233954724,-58091.51730431721,0.0,-58091.51730431721,-1204.922099423222,-332.6600882605768,1250.0,218284.05378530052,384610416.61046386,0.16624831622769995,STABLE_CORRIDOR
484,80.66666666666667,512541.0334079659,141504.54597675474,117287.54479084775,24217.001185906993,1204.9220946723972,332.66010546845325,1249.9999999999998,531715.9462146994,383887485.0465478,0.16674663769258194,STABLE_CORRIDOR
485,80.83333333333333,-210412.22222526558,-58091.521542902134,0.0,-58091.521542902134,-1204.9220927220524,-332.66011253276145,1250.0,218284.0537853006,384610416.6092943,0.16624832368665574,STABLE_CORRIDOR
486,81.0,512541.0305574706,141504.55630148132,117287.54413855723,24217.01216292409,1204.922087971227,332.6601297406391,1250.0,531715.9462146994,383887485.04940206,0.16674664507667292,STABLE_CORRIDOR
487,81.16666666666667,-210412.2210550584,-58091.52578148732,0.0,-58091.52578148732,-1204.9220860208818,-332.66013680494774,1250.0,218284.05378530052,384610416.60812473,0.16624833114561205,STABLE_CORRIDOR
488,81.33333333333333,512541.027706975,141504.56662620866,117287.54348626669,24217.02313994197,1204.9220812700557,332.66015401282664,1250.0,531715.9462146995,383887485.05225635,0.16674665246076445,STABLE_CORRIDOR
489,81.5,-210412.21988485113,-58091.530020072736,0.0,-58091.530020072736,-1204.9220793197103,-332.6601610771357,1250.0,218284.0537853005,384610416.6069552,0.1662483386045689,STABLE_CORRIDOR
490,81.66666666666667,512541.0248564789,141504.5769509365,117287.54283397603,24217.034116960465,1204.9220745688833,332.6601782850154,1250.0,531715.9462146995,383887485.05511063,0.16674665984485654,STABLE_CORRIDOR
491,81.83333333333333,-210412.21871464374,-58091.534258658474,0.0,-58091.534258658474,-1204.9220726185376,-332.66018534932493,1250.0,218284.05378530052,384610416.6057856,0.16624834606352618,STABLE_CORRIDOR
492,82.0,512541.02200598235,141504.58727566508,117287.54218168525,24217.045093979832,1204.9220678677102,332.66020255720593,1250.0,531715.9462146995,383887485.057965,0.16674666722894904,STABLE_CORRIDOR
493,82.16666666666667,-210412.2175444361,-58091.5384972445,0.0,-58091.5384972445,-1204.922065917364,-332.66020962151595,1249.9999999999998,218284.05378530044,384610416.604616,0.16624835352248402,STABLE_CORRIDOR
494,82.33333333333333,512541.01915548544,141504.59760039448,117287.5415293944,24217.056071000086,1204.922061166536,332.6602268293983,1250.0,531715.9462146995,383887485.0608192,0.16674667461304213,STABLE_CORRIDOR
495,82.5,-210412.21637422848,-58091.54273583079,0.0,-58091.54273583079,-1204.9220592161898,-332.6602338937088,1250.0,218284.05378530058,384610416.6034465,0.16624836098144247,STABLE_CORRIDOR
496,82.66666666666667,512541.01630498806,141504.60792512435,117287.54087710346,24217.067048020894,1204.9220544653608,332.6602511015919,1250.0,531715.9462146995,383887485.0636736,0.1667466819971358,STABLE_CORRIDOR
497,82.83333333333333,-210412.2152040205,-58091.546974417404,0.0,-58091.546974417404,-1204.9220525150142,-332.6602581659029,1250.0,218284.05378530052,384610416.6022769,0.16624836844040133,STABLE_CORRIDOR
498,83.0,512541.0134544902,141504.6182498551,117287.54022481236,24217.078025042734,1204.9220477641845,332.6602753737875,1250.0,531715.9462146994,383887485.06652784,0.16674668938122994,STABLE_CORRIDOR
499,83.16666666666667,-210412.2140338124,-58091.551213004335,0.0,-58091.551213004335,-1204.9220458138377,-332.66028243809905,1250.0,218284.05378530055,384610416.60110736,0.16624837589936087,STABLE_CORRIDOR
500,83.33333333333333,512541.01060399204,141504.62857458656,117287.53957252124,24217.089002065317,1204.9220410630073,332.6602996459848,1250.0,531715.9462146994,383887485.0693822,0.16674669676532464,STABLE_CORRIDOR
501,83.5,-210412.2128636042,-58091.5554515915,0.0,-58091.5554515915,-1204.9220391126603,-332.66030671029677,1250.0,218284.0537853006,384610416.59993774,0.16624838335832098,STABLE_CORRIDOR
502,83.66666666666667,512541.0077534934,141504.63889931867,117287.53892022994,24217.09997908873,1204.9220343618292,332.6603239181836,1250.0,531715.9462146994,383887485.0722364,0.1667467041494199,STABLE_CORRIDOR
503,83.83333333333333,-210412.21169339574,-58091.55969017901,0.0,-58091.55969017901,-1204.922032411482,-332.66033098249613,1250.0,218284.0537853006,384610416.59876823,0.16624839081728154,STABLE_CORRIDOR
504,84.0,512541.0049029945,141504.64922405157,117287.53826793865,24217.110956112912,1204.9220276606504,332.6603481903843,1250.0000000000005,531715.9462146995,383887485.07509077,0.16674671153351567,STABLE_CORRIDOR
505,84.16666666666667,-210412.21052318683,-58091.5639287667,0.0,-58091.5639287667,-1204.9220257103023,-332.6603552546971,1249.9999999999998,218284.05378530032,384610416.5975986,0.1662483982762427,STABLE_CORRIDOR
506,84.33333333333333,512541.00205249514,141504.65954878513,117287.53761564726,24217.121933137867,1204.92202095947,332.6603724625864,1250.0,531715.9462146997,383887485.07794505,0.166746718917612,STABLE_CORRIDOR
507,84.5,-210412.20935297816,-58091.568167354766,0.0,-58091.568167354766,-1204.922019009122,-332.6603795268998,1250.0,218284.05378530044,384610416.59642905,0.16624840573520439,STABLE_CORRIDOR
508,84.66666666666667,512540.9992019951,141504.6698735193,117287.53696335567,24217.132910163637,1204.9220142582888,332.66039673479014,1250.0,531715.9462146995,383887485.08079934,0.1667467263017089,STABLE_CORRIDOR
509,84.83333333333333,-210412.20818276936,-58091.57240594315,0.0,-58091.57240594315,-1204.9220123079408,-332.6604037991041,1250.0000000000002,218284.0537853006,384610416.5952595,0.16624841319416658,STABLE_CORRIDOR
510,85.0,512540.9963514947,141504.6801982542,117287.53631106402,24217.143887190192,1204.9220075571068,332.6604210069956,1250.0,531715.9462146994,383887485.0836537,0.16674673368580625,STABLE_CORRIDOR
511,85.16666666666667,-210412.20701256033,-58091.57664453177,0.0,-58091.57664453177,-1204.9220056067584,-332.66042807131,1250.0,218284.0537853007,384610416.59408987,0.1662484206531293,STABLE_CORRIDOR
512,85.33333333333333,512540.9935009938,141504.69052298978,117287.53565877226,24217.15486421752,1204.9220008559237,332.6604452792026,1250.0,531715.9462146992,383887485.086508,0.16674674106990417,STABLE_CORRIDOR
513,85.5,-210412.2058423512,-58091.58088312071,0.0,-58091.58088312071,-1204.921998905575,-332.6604523435175,1250.0,218284.05378530087,384610416.5929204,0.16624842811209262,STABLE_CORRIDOR
514,85.66666666666667,512540.9906504926,141504.70084772605,117287.53500648041,24217.165841245645,1204.9219941547397,332.66046955141127,1250.0,531715.9462146991,383887485.0893623,0.16674674845400264,STABLE_CORRIDOR
515,85.83333333333333,-210412.2046721417,-58091.58512170988,0.0,-58091.58512170988,-1204.9219922043906,-332.66047661572657,1250.0,218284.05378530084,384610416.5917508,0.16624843557105642,STABLE_CORRIDOR
516,86.0,512540.98779999116,141504.71117246302,117287.53435418854,24217.176818274485,1204.9219874535547,332.6604938236215,1250.0,531715.9462146992,383887485.0922166,0.1667467558381016,STABLE_CORRIDOR
517,86.16666666666667,-210412.2035019321,-58091.589360299404,0.0,-58091.589360299404,-1204.9219855032054,-332.66050088793736,1250.0,218284.0537853009,384610416.59058124,0.16624844303002073,STABLE_CORRIDOR
518,86.33333333333333,512540.984949489,141504.72149720078,117287.53370189648,24217.1877953043,1204.9219807523684,332.66051809583365,1249.9999999999998,531715.946214699,383887485.0950709,0.16674676322220108,STABLE_CORRIDOR
519,86.5,-210412.20233172248,-58091.593598889245,0.0,-58091.593598889245,-1204.921978802019,-332.66052516015003,1250.0,218284.0537853011,384610416.5894116,0.16624845048898573,STABLE_CORRIDOR
520,86.66666666666667,512540.9820989865,141504.73182193926,117287.53304960435,24217.198772334916,1204.9219740511817,332.6605423680475,1250.0,531715.9462146988,383887485.0979252,0.1667467706063012,STABLE_CORRIDOR
521,86.83333333333333,-210412.20116151252,-58091.59783747929,0.0,-58091.59783747929,-1204.9219721008317,-332.66054943236423,1250.0,218284.05378530113,384610416.58824205,0.1662484579479512,STABLE_CORRIDOR
522,87.0,512540.9792484838,141504.74214667833,117287.53239731214,24217.209749366186,1204.9219673499938,332.6605666402627,1250.0,531715.946214699,383887485.10077953,0.1667467779904018,STABLE_CORRIDOR
523,87.16666666666667,-210412.19999130233,-58091.6020760696,0.0,-58091.6020760696,-1204.9219653996436,-332.66057370457986,1250.0,218284.0537853011,384610416.5870725,0.16624846540691718,STABLE_CORRIDOR
524,87.33333333333333,512540.9763979806,141504.75247141812,117287.53174501986,24217.220726398256,1204.9219606488048,332.6605909124795,1250.0,531715.946214699,383887485.1036338,0.1667467853745029,STABLE_CORRIDOR
525,87.5,-210412.19882109202,-58091.606314660195,0.0,-58091.606314660195,-1204.9219586984543,-332.6605979767972,1250.0,218284.0537853011,384610416.58590287,0.16624847286588368,STABLE_CORRIDOR
526,87.66666666666667,512540.97354747704,141504.76279615855,117287.53109272747,24217.231703431084,1204.921953947615,332.6606151846979,1250.0,531715.946214699,383887485.10648817,0.16674679275860452,STABLE_CORRIDOR
527,87.83333333333333,-210412.19765088148,-58091.610553251056,0.0,-58091.610553251056,-1204.9219519972642,-332.660622249016,1250.0,218284.05378530105,384610416.5847334,0.16624848032485068,STABLE_CORRIDOR
528,88.0,512540.9706969729,141504.77312089963,117287.53044043499,24217.24268046464,1204.921947246424,332.6606394569178,1249.9999999999998,531715.9462146988,383887485.10934246,0.16674680014270665,STABLE_CORRIDOR
529,88.16666666666667,-210412.19648067094,-58091.614791842236,0.0,-58091.614791842236,-1204.921945296073,-332.66064652123646,1250.0,218284.0537853012,384610416.5835638,0.16624848778381818,STABLE_CORRIDOR
530,88.33333333333333,512540.96784646844,141504.7834456414,117287.5297881424,24217.253657498994,1204.9219405452322,332.6606637291394,1249.9999999999998,531715.9462146988,383887485.1121968,0.1667468075268093,STABLE_CORRIDOR
531,88.5,-210412.19531046017,-58091.61903043368,0.0,-58091.61903043368,-1204.921938594881,-332.66067079345845,1250.0,218284.05378530122,384610416.5823942,0.16624849524278626,STABLE_CORRIDOR
532,88.66666666666667,512540.9649959636,141504.79377038387,117287.52913584973,24217.264634534135,1204.9219338440396,332.6606880013626,1250.0,531715.9462146987,383887485.1150511,0.16674681491091245,STABLE_CORRIDOR
533,88.83333333333333,-210412.19414024928,-58091.62326902538,0.0,-58091.62326902538,-1204.9219318936882,-332.6606950656821,1250.0000000000002,218284.05378530134,384610416.5812247,0.1662485027017548,STABLE_CORRIDOR
534,89.0,512540.9621454582,141504.8040951269,117287.52848355693,24217.27561156996,1204.9219271428458,332.66071227358714,1250.0,531715.9462146986,383887485.1179054,0.16674682229501614,STABLE_CORRIDOR
535,89.16666666666667,-210412.19297003816,-58091.627507617435,0.0,-58091.627507617435,-1204.921925192494,-332.6607193379072,1250.0,218284.0537853014,384610416.58005506,0.1662485101607239,STABLE_CORRIDOR
536,89.33333333333333,512540.9592949527,141504.81441987088,117287.5278312641,24217.286588606774,1204.9219204416513,332.66073654581385,1250.0000000000002,531715.9462146987,383887485.1207597,0.1667468296791203,STABLE_CORRIDOR
537,89.5,-210412.1917998267,-58091.63174620972,0.0,-58091.63174620972,-1204.921918491299,-332.6607436101343,1250.0,218284.05378530125,384610416.57888544,0.16624851761969364,STABLE_CORRIDOR
538,89.66666666666667,512540.9564444466,141504.82474461547,117287.52717897116,24217.297565644316,1204.9219137404555,332.660760818042,1250.0,531715.9462146987,383887485.123614,0.16674683706322513,STABLE_CORRIDOR
539,89.83333333333333,-210412.19062961522,-58091.63598480224,0.0,-58091.63598480224,-1204.921911790103,-332.66076788236285,1250.0,218284.05378530128,384610416.57771593,0.16624852507866383,STABLE_CORRIDOR
540,90.0,512540.95359394,141504.83506936062,117287.52652667809,24217.308542682527,1204.9219070392587,332.6607850902714,1250.0,531715.9462146986,383887485.1264683,0.1667468444473304,STABLE_CORRIDOR
541,90.16666666666667,-210412.18945940363,-58091.64022339514,0.0,-58091.64022339514,-1204.921905088906,-332.6607921545929,1250.0,218284.0537853014,384610416.5765463,0.1662485325376345,STABLE_CORRIDOR
542,90.33333333333333,512540.9507434331,141504.84539410667,117287.52587438496,24217.319519721714,1204.9219003380613,332.660809362503,1250.0000000000002,531715.9462146986,383887485.12932265,0.1667468518314362,STABLE_CORRIDOR
543,90.5,-210412.1882891918,-58091.6444619883,0.0,-58091.6444619883,-1204.921898387708,-332.66081642682497,1250.0,218284.05378530142,384610416.5753768,0.16624853999660583,STABLE_CORRIDOR
544,90.66666666666667,512540.9478929257,141504.85571885318,117287.52522209169,24217.330496761497,1204.9218936368625,332.6608336347358,1250.0,531715.9462146986,383887485.132177,0.1667468592155426,STABLE_CORRIDOR
545,90.83333333333333,-210412.18711897987,-58091.64870058172,0.0,-58091.64870058172,-1204.9218916865093,-332.66084069905816,1250.0,218284.05378530148,384610416.57420725,0.16624854745557763,STABLE_CORRIDOR
546,91.0,512540.94504241797,141504.8660436005,117287.52456979838,24217.34147380211,1204.921886935663,332.66085790697036,1250.0,531715.9462146986,383887485.1350312,0.16674686659964943,STABLE_CORRIDOR
547,91.16666666666667,-210412.1859487677,-58091.65293917546,0.0,-58091.65293917546,-1204.9218849853094,-332.6608649712932,1250.0,218284.0537853015,384610416.5730377,0.16624855491454993,STABLE_CORRIDOR
548,91.33333333333333,512540.94219190977,141504.8763683486,117287.52391750492,24217.352450843682,1204.9218802344624,332.6608821792068,1250.0,531715.9462146985,383887485.1378856,0.16674687398375682,STABLE_CORRIDOR
549,91.5,-210412.1847785553,-58091.65717776949,0.0,-58091.65717776949,-1204.9218782841085,-332.66088924353016,1250.0,218284.05378530148,384610416.5718681,0.16624856237352287,STABLE_CORRIDOR
550,91.66666666666667,512540.9393414012,141504.88669309742,117287.5232652114,24217.36342788601,1204.9218735332609,332.6609064514449,1250.0,531715.9462146986,383887485.14073986,0.16674688136786484,STABLE_CORRIDOR
551,91.83333333333333,-210412.18360834266,-58091.66141636373,0.0,-58091.66141636373,-1204.9218715829065,-332.6609135157686,1250.0,218284.05378530137,384610416.5706985,0.16624856983249633,STABLE_CORRIDOR
552,92.0,512540.9364908922,141504.8970178468,117287.52261291775,24217.37440492904,1204.9218668320582,332.6609307236842,1250.0,531715.9462146985,383887485.1435942,0.16674688875197335,STABLE_CORRIDOR
553,92.16666666666667,-210412.18243813014,-58091.66565495834,0.0,-58091.66565495834,-1204.9218648817039,-332.66093778800854,1250.0000000000002,218284.05378530157,384610416.56952894,0.16624857729147022,STABLE_CORRIDOR
554,92.33333333333333,512540.9336403826,141504.9073425969,117287.52196062403,24217.385381972883,1204.9218601308546,332.6609549959254,1250.0,531715.9462146984,383887485.14644855,0.16674689613608232,STABLE_CORRIDOR
555,92.5,-210412.1812679174,-58091.66989355325,0.0,-58091.66989355325,-1204.9218581805,-332.66096206025026,1250.0,218284.05378530172,384610416.5683594,0.16624858475044474,STABLE_CORRIDOR
556,92.66666666666667,512540.93078987265,141504.91766734768,117287.52130833018,24217.396359017497,1204.9218534296501,332.6609792681682,1250.0,531715.9462146983,383887485.14930284,0.1667469035201919,STABLE_CORRIDOR
557,92.83333333333333,-210412.1800977044,-58091.674132148415,0.0,-58091.674132148415,-1204.9218514792951,-332.6609863324935,1250.0,218284.05378530177,384610416.56718975,0.1662485922094198,STABLE_CORRIDOR
558,93.0,512540.9279393626,141504.92799209928,117287.52065603631,24217.40733606297,1204.921846728445,332.6610035404128,1250.0000000000005,531715.9462146984,383887485.1521571,0.16674691090430194,STABLE_CORRIDOR
559,93.16666666666667,-210412.17892749095,-58091.678370743815,0.0,-58091.678370743815,-1204.9218447780893,-332.6610106047385,1250.0,218284.05378530154,384610416.5660202,0.16624859966839542,STABLE_CORRIDOR
560,93.33333333333333,512540.92508885195,141504.93831685153,117287.52000374232,24217.418313109214,1204.9218400272382,332.6610278126589,1250.0,531715.9462146984,383887485.15501153,0.1667469182884126,STABLE_CORRIDOR
561,93.5,-210412.17775727762,-58091.682609339536,0.0,-58091.682609339536,-1204.9218380768825,-332.6610348769851,1250.0,218284.05378530157,384610416.5648506,0.16624860712737155,STABLE_CORRIDOR
562,93.66666666666667,512540.92223834083,141504.94864160448,117287.51935144824,24217.429290156244,1204.9218333260308,332.6610520849067,1250.0,531715.9462146984,383887485.15786576,0.16674692567252375,STABLE_CORRIDOR
563,93.83333333333333,-210412.17658706405,-58091.68684793552,0.0,-58091.68684793552,-1204.9218313756749,-332.6610591492333,1250.0,218284.05378530157,384610416.56368107,0.16624861458634818,STABLE_CORRIDOR
564,94.0,512540.9193878294,141504.958966358,117287.51869915402,24217.440267203987,1204.9218266248224,332.6610763571559,1250.0,531715.9462146984,383887485.1607201,0.16674693305663543,STABLE_CORRIDOR
565,94.16666666666667,-210412.17541685025,-58091.69108653179,0.0,-58091.69108653179,-1204.921824674466,-332.661083421483,1250.0,218284.05378530148,384610416.5625115,0.16624862204532534,STABLE_CORRIDOR
566,94.33333333333333,512540.91653731745,141504.9692911124,117287.51804685972,24217.45124425266,1204.921819923613,332.661100629407,1250.0,531715.9462146984,383887485.1635744,0.1667469404407476,STABLE_CORRIDOR
567,94.5,-210412.17424663645,-58091.695325128385,0.0,-58091.695325128385,-1204.9218179732566,-332.6611076937346,1250.0,218284.0537853016,384610416.5613419,0.1662486295043031,STABLE_CORRIDOR
568,94.66666666666667,512540.91368680506,141504.97961586734,117287.51739456535,24217.46222130199,1204.9218132224025,332.66112490165955,1250.0,531715.9462146983,383887485.16642874,0.16674694782486038,STABLE_CORRIDOR
569,94.83333333333333,-210412.17307642254,-58091.69956372527,0.0,-58091.69956372527,-1204.921811272046,-332.6611319659877,1250.0,218284.05378530177,384610416.5601724,0.16624863696328135,STABLE_CORRIDOR
570,95.0,512540.9108362922,141504.989940623,117287.51674227085,24217.47319835215,1204.9218065211912,332.66114917391377,1250.0,531715.9462146981,383887485.16928303,0.16674695520897365,STABLE_CORRIDOR
571,95.16666666666667,-210412.17190620827,-58091.7038023225,0.0,-58091.7038023225,-1204.9218045708342,-332.6611562382425,1250.0,218284.05378530177,384610416.55900276,0.16624864442226012,STABLE_CORRIDOR
572,95.33333333333333,512540.9079857791,141505.00026537958,117287.51608997627,24217.48417540331,1204.921799819979,332.66117344617015,1250.0000000000002,531715.9462146983,383887485.1721373,0.1667469625930875,STABLE_CORRIDOR
573,95.5,-210412.1707359939,-58091.70804091994,0.0,-58091.70804091994,-1204.9217978696217,-332.6611805104992,1250.0000000000002,218284.0537853018,384610416.5578332,0.16624865188123958,STABLE_CORRIDOR
574,95.66666666666667,512540.9051352653,141505.0105901366,117287.51543768158,24217.495152455027,1204.9217931187654,332.66119771842756,1250.0,531715.946214698,383887485.17499167,0.1667469699772019,STABLE_CORRIDOR
575,95.83333333333333,-210412.1695657794,-58091.7122795177,0.0,-58091.7122795177,-1204.921791168408,-332.6612047827572,1250.0,218284.0537853019,384610416.55666363,0.16624865934021946,STABLE_CORRIDOR
576,96.0,512540.9022847513,141505.02091489447,117287.51478538678,24217.50612950769,1204.9217864175512,332.66122199068695,1250.0,531715.946214698,383887485.177846,0.16674697736131672,STABLE_CORRIDOR
577,96.16666666666667,-210412.16839556466,-58091.71651811575,0.0,-58091.71651811575,-1204.9217844671932,-332.66122905501703,1250.0,218284.05378530192,384610416.55549407,0.16624866679919992,STABLE_CORRIDOR
578,96.33333333333333,512540.8994342369,141505.03123965306,117287.51413309194,24217.51710656112,1204.921779716336,332.661246262948,1250.0,531715.9462146981,383887485.18070036,0.1667469847454322,STABLE_CORRIDOR
579,96.5,-210412.16722534958,-58091.72075671406,0.0,-58091.72075671406,-1204.9217777659776,-332.66125332727853,1250.0,218284.05378530177,384610416.5543245,0.16624867425818096,STABLE_CORRIDOR
580,96.66666666666667,512540.8965837222,141505.04156441242,117287.51348079699,24217.528083615427,1204.9217730151197,332.6612705352108,1250.0000000000002,531715.9462146983,383887485.18355465,0.16674699212954822,STABLE_CORRIDOR
581,96.83333333333333,-210412.16605513438,-58091.72499531269,0.0,-58091.72499531269,-1204.921771064761,-332.66127759954185,1250.0,218284.0537853017,384610416.5531549,0.1662486817171625,STABLE_CORRIDOR
582,97.0,512540.893733207,141505.05188917238,117287.51282850197,24217.539060670402,1204.9217663139023,332.6612948074751,1250.0,531715.9462146984,383887485.186409,0.16674699951366478,STABLE_CORRIDOR
583,97.16666666666667,-210412.16488491918,-58091.729233911494,0.0,-58091.729233911494,-1204.9217643635436,-332.6613018718065,1250.0,218284.05378530174,384610416.5519853,0.16624868917614466,STABLE_CORRIDOR
584,97.33333333333333,512540.89088269125,141505.0622139329,117287.5121762068,24217.55003772609,1204.9217596126841,332.6613190797406,1250.0,531715.9462146981,383887485.18926334,0.1667470068977818,STABLE_CORRIDOR
