t,stability_S,energy_margin_E,raw_risk,risk_control_R,goal_alignment_G,correction_cost_C,variance_V,uncertainty_U,weight_stability_Ws,weight_energy_We,weight_risk_Wr,weight_goal_Wg,mission_control_score,control_state,control_action,control_state_number
162,0.2897364448780039,0.4039883958766148,0.5592589226708565,0.44074107732914347,0.670712648854463,0.640360150197558,0.17939416192721847,0.6628039029990392,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.1722796101314333,recover,recovery_maneuver,1
163,0.2456932110078452,0.40019232981390623,0.5182545287455926,0.48174547125440736,0.7106721329408924,0.6119039405864598,0.1659440343643915,0.6388584913975718,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.17918584760113576,recover,recovery_maneuver,1
164,0.2964742329576542,0.38697918561000105,0.538759769103193,0.461240230896807,0.7130249605345912,0.6491446851705329,0.17134292761748174,0.6724114645436243,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.17587903854151024,recover,recovery_maneuver,1
165,0.2895662570799483,0.40231973046229075,0.5262456341482096,0.4737543658517904,0.7461782251468343,0.5977292081627104,0.1628723098761535,0.6338414795492949,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.18780597280966246,recover,recovery_maneuver,1
166,0.30726457961095494,0.36822527866126276,0.4530025411523348,0.5469974588476652,0.7309848280669988,0.5936477112908869,0.14519233391295266,0.6314691481771376,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.19611591609303142,recover,recovery_maneuver,1
167,0.34213721822735876,0.3815292156955023,0.50574391876855,0.49425608123145004,0.722333072157434,0.5782489457791912,0.15257090752497832,0.610035367673242,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.1970306308916408,recover,recovery_maneuver,1
168,0.2970508170908855,0.3832301613636507,0.4874379636077233,0.5125620363922767,0.7516392500544057,0.6019463476212611,0.1654149902627549,0.6229143563764581,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.1921214731949665,recover,recovery_maneuver,1
169,0.2931980026512724,0.3876262219708443,0.49627907364169277,0.5037209263583072,0.7723452289361433,0.6133117859433208,0.163355684262988,0.6104223299027126,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.19277997911018055,recover,recovery_maneuver,1
170,0.2989700480304433,0.38880888697869503,0.5104317695760444,0.4895682304239556,0.7769059144391658,0.6155139778908707,0.14765299137321894,0.6236503960837009,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.19220298591619397,recover,recovery_maneuver,1
171,0.3102122406398277,0.3537228867978722,0.4774944436244191,0.5225055563755809,0.7808885932116335,0.6025121440929148,0.14725862146617813,0.659753480556121,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.19228156592263992,recover,recovery_maneuver,1
172,0.3382353430769184,0.3446510397200709,0.42763327968073783,0.5723667203192622,0.8021861635722983,0.5973600219716627,0.15736606793434263,0.5788665965389178,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.20451557029728357,recover,recovery_maneuver,1
173,0.358326335940237,0.39389064189297557,0.39173057935147576,0.6082694206485242,0.81415131205665,0.5573533951624339,0.14693077090598697,0.5487966889324983,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22521185570748525,recover,recovery_maneuver,1
174,0.36635331574913643,0.3758247083964387,0.4688846697926281,0.5311153302073719,0.8280645408426845,0.5664340149137375,0.16418764648232315,0.6201525412361378,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.2107198343903171,recover,recovery_maneuver,1
175,0.3896839575965609,0.3556365378902478,0.39140735526368403,0.6085926447363159,0.8227345827072188,0.5545240188268761,0.1392689781626957,0.5736957584548877,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22410036569718841,recover,recovery_maneuver,1
176,0.37875498684357906,0.39660229658987395,0.3759659293563233,0.6240340706436767,0.8153799682477249,0.557792671194107,0.14678128835744658,0.558289441265473,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22899925185516903,recover,recovery_maneuver,1
177,0.42397987204026105,0.3706304593931375,0.3611102377432899,0.6388897622567101,0.8301816990373836,0.4923459840300877,0.13032132879677016,0.5786865419715005,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.24122707503106358,recover,recovery_maneuver,1
178,0.38995263410423353,0.3899235777429285,0.3532518436890641,0.6467481563109359,0.8594069210120518,0.5356117902781892,0.14775270344685254,0.5432547581708951,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23935651505615524,recover,recovery_maneuver,1
179,0.47314751367390606,0.3703256470680295,0.331850062785618,0.668149937214382,0.8264140894633256,0.49901707425690967,0.15372842655598776,0.5762782848658117,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.24760270474291113,recover,recovery_maneuver,1
180,0.42893699533791424,0.4068675597324952,0.3089298782523861,0.6910701217476138,0.8569938255895478,0.49050535975187626,0.16433829818339402,0.5474575810247332,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.25380544930430576,recover,recovery_maneuver,1
181,0.3995271775009891,0.40226591481227697,0.2981445791526031,0.7018554208473968,0.8479605542732088,0.5283486605180663,0.1550870535284565,0.5346166656326765,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2474783444040597,recover,recovery_maneuver,1
182,0.4012837797136969,0.36729707444012394,0.30035432465106293,0.6996456753489371,0.8619008107232428,0.5009245470305498,0.16271830071258359,0.5915336199912224,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.24020835823988765,recover,recovery_maneuver,1
183,0.44658649289286634,0.3905684457381445,0.27784004026026354,0.7221599597397365,0.8916428892321616,0.48146632174648285,0.16081856913133213,0.5067499793406807,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26663481545557804,recover,recovery_maneuver,1
184,0.43470364220167795,0.386171142503914,0.2648396963855898,0.7351603036144102,0.8738578010601237,0.4764460259696415,0.16086925071762873,0.5407346676216291,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26049558082842617,recover,recovery_maneuver,1
185,0.46313002274768517,0.40081524977716415,0.2776324252376737,0.7223675747623264,0.874113635113998,0.4731333902884017,0.15939139188605445,0.5219839448399998,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2682126124642649,recover,recovery_maneuver,1
186,0.46125187760411557,0.3605665537585632,0.26208314559448087,0.7379168544055191,0.848306983173052,0.44885794153655634,0.1579581960980928,0.5555703467257666,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2609237839401306,recover,recovery_maneuver,1
187,0.45081967265188966,0.3921475279864932,0.30082422765313666,0.6991757723468633,0.8919128705178132,0.4590313613545884,0.15420174166386397,0.5518572825004588,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26327098549852557,recover,recovery_maneuver,1
188,0.4336980812651585,0.40080019161147784,0.19310902265727983,0.8068909773427202,0.890552747748282,0.4856907075076188,0.13881389391642437,0.5086827829087641,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2763362568889926,recover,recovery_maneuver,1
189,0.4181662280843321,0.3521063401424982,0.28433576985191616,0.7156642301480838,0.9207558986971569,0.47683897541083703,0.12549779489173854,0.5144797701399253,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26324907084952726,recover,recovery_maneuver,1
190,0.4449270522402527,0.364524288401115,0.2874837837388299,0.7125162162611701,0.8704109889468636,0.46507746865491606,0.13776299715643597,0.5410458040625697,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26075464831064554,recover,recovery_maneuver,1
191,0.47638714810409527,0.3511998616024108,0.20550518062469614,0.7944948193753039,0.8793038926869227,0.4059735194754797,0.114715548070727,0.4972653825431726,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2894613203865184,recover,recovery_maneuver,1
192,0.458017753229811,0.3851439736676096,0.2515978380909995,0.7484021619090004,0.8776070193753417,0.4549632505033806,0.12995765692439146,0.5564686656445295,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26989061172570805,recover,recovery_maneuver,1
193,0.4179961685820078,0.40498168664377254,0.2555905180009101,0.7444094819990899,0.9012909013113006,0.4591348054177933,0.1276121757319702,0.5212517373577338,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2725749008498104,recover,recovery_maneuver,1
194,0.44873748767056215,0.42114856331155726,0.23632425371589846,0.7636757462841015,0.8644755157046614,0.49465978875672856,0.12669796784358472,0.5047493978752661,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2756072904649238,recover,recovery_maneuver,1
195,0.44813860239368636,0.39743093774486365,0.2606216415614981,0.7393783584385019,0.8682229991832823,0.49128296399824595,0.14012330858369376,0.5238547155337264,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2666199243130283,recover,recovery_maneuver,1
196,0.409402312492557,0.42733878093819444,0.26272087047577586,0.7372791295242241,0.8707966663257772,0.47611109359187753,0.13775220558894388,0.4979312126451583,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.27036192624311467,recover,recovery_maneuver,1
197,0.42732969010620614,0.3750294638133601,0.3464566660148572,0.6535433339851429,0.8582217314720714,0.5490246953805935,0.13769042403029655,0.5272753971931966,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.24468580095715262,recover,recovery_maneuver,1
198,0.416058416142962,0.37096617018180383,0.3397691477150914,0.6602308522849085,0.8413887990524919,0.5282957079003524,0.15231035957704392,0.5781963682701438,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23695581108371405,recover,recovery_maneuver,1
199,0.37644302207840535,0.40227953700983643,0.3632016101031739,0.6367983898968261,0.8501260016701426,0.5273292019400665,0.13721891981337947,0.5473764507528267,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2388635461743921,recover,recovery_maneuver,1
200,0.4038746439095158,0.4117312619038024,0.36547360109429433,0.6345263989057057,0.8638595409763911,0.47848988479683385,0.14101367096609613,0.5261746644747163,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2525173018361108,recover,recovery_maneuver,1
201,0.3985905830976894,0.40564575361379995,0.3358176712496285,0.6641823287503714,0.8183241501261905,0.5572341995293925,0.11576066410057449,0.5677054274820994,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23922800206597622,recover,recovery_maneuver,1
202,0.4012689951181299,0.3703064640463961,0.36768954783739094,0.6323104521626091,0.8384032474485332,0.500166132761331,0.11915856507532849,0.5874185827810892,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23742447365665312,recover,recovery_maneuver,1
203,0.39040760837901134,0.40706624737393804,0.40945312891896324,0.5905468710810368,0.8191345941688954,0.5130529326248199,0.14404813436517866,0.5843365300729522,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23132887248543116,recover,recovery_maneuver,1
204,0.3200118595805789,0.3861989008254611,0.3822268297891629,0.6177731702108371,0.8549989765009685,0.5791143466680857,0.15201353783083454,0.6025379180034734,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.21548736097025742,recover,recovery_maneuver,1
205,0.32218870912926695,0.42259774237584297,0.4447966412346694,0.5552033587653307,0.7992074970274906,0.6238187590400797,0.16337696069003332,0.5821536040954729,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.20687715031284676,recover,recovery_maneuver,1
206,0.35073374597424256,0.4178596046273407,0.43329260847321077,0.5667073915267893,0.8177013085670811,0.5902917219744046,0.16796628354417442,0.5549831139840867,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.21777142803721994,recover,recovery_maneuver,1
207,0.34419574451385626,0.39491181254077967,0.43994962459602516,0.5600503754039748,0.8362694023020854,0.5801398611164051,0.1534686013075512,0.6168124440398638,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.21157396641782683,recover,recovery_maneuver,1
208,0.339180997244227,0.4030002168040477,0.4744257709200285,0.5255742290799714,0.8604983907712056,0.5936330458915781,0.1820294576882135,0.5791713242982015,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.21168103396217097,recover,recovery_maneuver,1
209,0.41918336514617016,0.3934562280070308,0.4721131506681822,0.5278868493318178,0.828913448245158,0.5671480095163192,0.17460977399817107,0.5662565705044391,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.22270124694473376,recover,recovery_maneuver,1
210,0.33539901432162517,0.411519778938161,0.4531759805862129,0.5468240194137871,0.82068531754228,0.5912254029615324,0.1984159202268687,0.6182148948764601,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.20724959038177257,recover,recovery_maneuver,1
211,0.34951844214141126,0.4298225808176621,0.48914583306471293,0.5108541669352871,0.871420809895977,0.5887711041984206,0.20394700108880637,0.5872247722514169,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.21251824755577672,recover,recovery_maneuver,1
212,0.34670549963477726,0.39472816802779903,0.42791528377337357,0.5720847162266265,0.8072082842708719,0.5670604208173978,0.167721956592992,0.6006511300833712,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2119758328482304,recover,recovery_maneuver,1
213,0.3425174229546268,0.42124823457406285,0.46209861178722994,0.5379013882127701,0.7948322325845604,0.576588258746964,0.15441385800899604,0.6384769420272842,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.20954828218688068,recover,recovery_maneuver,1
214,0.3232554236738696,0.40220214244798885,0.450531689405385,0.549468310594615,0.850418699518833,0.5677617170140526,0.14646748279570912,0.5766436154827783,0.28301886792452824,0.25471698113207547,0.29245283018867924,0.16981132075471697,0.2178381014208813,recover,recovery_maneuver,1
215,0.3563749948490934,0.39691840533499717,0.4145699891063516,0.5854300108936483,0.834457714405949,0.5521877470877751,0.13446616078907536,0.5978933246976628,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22179627303380195,recover,recovery_maneuver,1
216,0.3254986699908168,0.40858396522164586,0.41509019570165634,0.5849098042983436,0.826927114183096,0.5386661453725028,0.1335875012423208,0.589133939961409,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22054280014075608,recover,recovery_maneuver,1
217,0.3472421772744266,0.39107900162604703,0.35877916435192053,0.6412208356480795,0.8642520924444665,0.5410871919460271,0.10721659751325438,0.5729156635788781,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23390353472438474,recover,recovery_maneuver,1
218,0.35005137070773557,0.3988386014372556,0.395258554528565,0.604741445471435,0.8574901681484851,0.5356685766514848,0.12040662728125753,0.6027257061418972,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.22741379043649018,recover,recovery_maneuver,1
219,0.3736848820602434,0.38622725439391353,0.3491025792633366,0.6508974207366633,0.8435839098399909,0.5098479624714913,0.12242272582866298,0.5745506639705612,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.23773722790074403,recover,recovery_maneuver,1
220,0.4391429623448075,0.44203857378917744,0.32215140171127304,0.677848598288727,0.8311710119537806,0.4994522175773431,0.12626169135293502,0.5423045039121772,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26037543741339736,recover,recovery_maneuver,1
221,0.3441904077543264,0.4060983120437686,0.3432835767693615,0.6567164232306385,0.8757493570307257,0.5641144307737544,0.1345402743709506,0.5814065930279918,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2317028359544523,recover,recovery_maneuver,1
222,0.4173749437010503,0.39156999833039663,0.28199322282729594,0.7180067771727041,0.8724035503427949,0.5081650516063773,0.12764412473833914,0.5255411585045356,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.25888804623899575,recover,recovery_maneuver,1
223,0.368819979590642,0.40663541857121915,0.24793174554951217,0.7520682544504879,0.8580696611242953,0.47091755546618286,0.12271324297710932,0.525782367241712,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26089830966270366,recover,recovery_maneuver,1
224,0.4056863833468871,0.399303510840717,0.228989206593289,0.771010793406711,0.8971848781028643,0.46130241397976934,0.1520597875389388,0.49960329019383265,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2716129244640689,recover,recovery_maneuver,1
225,0.452370895373071,0.3958180443614785,0.26918803276702363,0.7308119672329764,0.838597553799446,0.4911731116274684,0.16420845019075184,0.4886104463062254,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26497157573590024,recover,recovery_maneuver,1
226,0.4336544099497493,0.4092543816468225,0.20961474385045217,0.7903852561495478,0.8287974399705568,0.44460326916755044,0.1635237148107953,0.5652347072365094,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2653447439797086,recover,recovery_maneuver,1
227,0.41119632791035554,0.4101773617508989,0.2745611120957608,0.7254388879042393,0.8443625876927922,0.4875615545647619,0.16419509649271735,0.514431434618428,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.258120089495299,recover,recovery_maneuver,1
228,0.4255258887546852,0.38527993703460117,0.16915876837560567,0.8308412316243943,0.8557959575957795,0.4623319059358554,0.13776622791814191,0.5145804006116627,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.27471880816966804,recover,recovery_maneuver,1
229,0.4648521235607384,0.3826995557337575,0.2555148915331798,0.7444851084668203,0.8597313681455128,0.44769075814999154,0.13967127582480138,0.5142085863661721,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.27369664422809414,recover,recovery_maneuver,1
230,0.4332720253891037,0.38630172361796034,0.21155635909483844,0.7884436409051616,0.8478868132398903,0.46495142437311615,0.12786707072108397,0.5309418976977528,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26992411018539886,recover,recovery_maneuver,1
231,0.4598734280312806,0.3479636853393585,0.1982013578847622,0.8017986421152378,0.8573324615858346,0.42466007296270963,0.12624515336364908,0.5371977933529986,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2755418572481421,recover,recovery_maneuver,1
232,0.4578519243939816,0.3602316224104873,0.1823639943451568,0.8176360056548432,0.8226174299850666,0.4335481293296153,0.12672707235804684,0.5423031771742002,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2734569584151179,recover,recovery_maneuver,1
233,0.4420586895135878,0.4101804600645142,0.20222807792891692,0.797771922071083,0.8737017946798119,0.4624867577366557,0.11807993235476469,0.4973899061797364,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.28377424626183756,recover,recovery_maneuver,1
234,0.5130378486621249,0.41322609840809327,0.18833483012163824,0.8116651698783618,0.8402267632701199,0.3966388759437467,0.11869744578799693,0.49003000317656953,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.3039508990613717,recover,recovery_maneuver,1
235,0.4759016671252931,0.37714545923222104,0.21452371103450862,0.7854762889654914,0.8611659885093054,0.4557334993067186,0.14604168353487235,0.5167961573689394,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.2766039345223331,recover,recovery_maneuver,1
236,0.40963066738912973,0.3899919672272648,0.1879888164985347,0.8120111835014653,0.8425716897181693,0.4641432872909815,0.14402138388278327,0.5238941445148297,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.26771858075818156,recover,recovery_maneuver,1
237,0.4647802918645004,0.3831793820306336,0.187508962317686,0.812491037682314,0.8417334150685378,0.4533311762126581,0.13613130926607164,0.5461063504948288,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.27449989144044423,recover,recovery_maneuver,1
238,0.4431457690294874,0.43093924636083347,0.1736190970874156,0.8263809029125844,0.840893297038228,0.4511931732499317,0.1375015799525174,0.5178886744280908,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.28278980519767144,recover,recovery_maneuver,1
239,0.4803359972494058,0.3935960843668687,0.1805101808078865,0.8194898191921135,0.8354015492368625,0.45979010664327863,0.16531808368634354,0.5222317577974309,0.3157894736842105,0.28421052631578947,0.21052631578947367,0.18947368421052632,0.27678895666506376,recover,recovery_maneuver,1
