timestamp,context,tick,odi,f_friction,mi_drive,state,omega_sandbox,mean_joule_energy,beta_local,delta_local,intrinsic_willingness
2026-05-18 18:55:56,SOCIAL_CRISIS,81,0.719164583972985,0.2872615174460283,0.29423977902783854,DISCHARGE,0.6263172578373637,114.50244085398687,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,82,0.7126620856176694,0.28625610213496716,0.300138974022958,DISCHARGE,0.6269280993033668,114.10168231099792,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,83,0.7186136184061549,0.2852542057774948,0.2857440173378898,DISCHARGE,0.6275390818470244,113.70232642290941,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,84,0.7245572485413756,0.2842558160572735,0.30384744590747315,DISCHARGE,0.6281502017605265,113.30436828042924,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,85,0.7129394614027329,0.2832609207010731,0.2983054184115649,DISCHARGE,0.6287614553327061,112.90780299144774,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,86,0.7206483679891659,0.28226950747861934,0.2978575114762794,DISCHARGE,0.6293728388491293,112.51262568097766,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,87,0.7153702354856672,0.28128156420244416,0.29262577291450453,DISCHARGE,0.6299843485921852,112.11883149109424,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,88,0.7195031639416811,0.2802970787277356,0.3040531043890303,DISCHARGE,0.6305959808411754,111.7264155808754,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,89,0.7238990657772303,0.2793160389521885,0.2951534346946847,DISCHARGE,0.6312077318724043,111.33537312634235,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,90,0.7262452001779006,0.27833843281585585,0.2806454290029858,DISCHARGE,0.6318195979592698,110.94569932040015,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,91,0.7294817237798646,0.27736424830100037,0.287657140094476,DISCHARGE,0.6324315753723528,110.55738937277874,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,92,0.7213851961670121,0.27639347343194687,0.2917353158269925,DISCHARGE,0.6330436603795085,110.17043850997402,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,93,0.716759067706072,0.27542609627493503,0.3057753831316152,DISCHARGE,0.6336558492459567,109.78484197518911,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,94,0.7226848784958854,0.2744621049379728,0.30124570810434087,DISCHARGE,0.6342681382343724,109.40059502827594,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,95,0.726170117621839,0.27350148757068987,0.30238436779813255,DISCHARGE,0.6348805236049777,109.017692945677,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,96,0.7278697658889633,0.2725442323641925,0.292178783556024,DISCHARGE,0.6354930016156317,108.63613102036712,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,97,0.7343402787297062,0.2715903275509178,0.2972679879563813,DISCHARGE,0.6361055685219221,108.25590456179583,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,98,0.7199736912400398,0.2706397614044896,0.29801480398480995,DISCHARGE,0.6367182205772572,107.87700889582953,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,99,0.7392649194279128,0.26969252223957385,0.3060369703036737,DISCHARGE,0.6373309540329564,107.49943936469415,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,100,0.7291123108065859,0.2687485984117354,0.2991914164054228,DISCHARGE,0.6379437651383422,107.12319132691772,0.08,0.07,0.42
